row_id,platform,split,source_index,live_id,species,content,label,official_background,all_sequence_index,context_json,prompt_version,prompt_hash,input_hash,qwen_background_structured,raw_response,structured_object,structured_act,structured_evidence,valid_structure,validation_error,label_like_output,generation_seconds,total_generation_seconds,prompt_tokens,generated_tokens,total_duration_ns,load_duration_ns,attempts,error
douyin-train-008089,douyin,train,8089,Jing1000086,服饰鞋履,高个子裤子长多少,1,该用户想询问裤子的长度是否适合高个子身材的人穿着。,11486,"[""包包也要"", ""好看,肩膀宽适不适合穿"", ""做黑色吗"", ""胳膊粗穿是不是不合适"", ""可以配牛仔裤吗""]",structured_v2,18a40b7a25f7c5c68020dbd8af48de3533d7c476115859aedd72bd2b890d0c81,3f4050f5df628f639281ee0e9448338bf48134e52db6bd9b54ac3b5040d5e503,对象：裤子；言语行为：询问；原句证据：高个子裤子长多少,对象：裤子；言语行为：询问；原句证据：高个子裤子长多少,裤子,询问,高个子裤子长多少,True,,False,0.821351999999024,0.8213588999933563,246,24,818343300,16072600,1,
douyin-train-008112,douyin,train,8112,Jing1000086,服饰鞋履,110能不能穿,1,该用户是在询问自己体重110斤的情况下能否穿得下主播展示的服装款式。,11523,"[""不要黑色"", ""腰带什么材质?"", ""配裤子好看不??欣儿"", ""欣儿穿的什么码?[比心][比心][比心][比心][比心][比心][比心]"", ""配上次的百褶裙可以吗""]",structured_v2,a8d32360b450f0b903ac6743e6520820e06fc01a7a662c2b629d1b797278d15c,cf6bf0b76da15a8dbfe5a4af5082a341565c63b2321ce339aada6143a5934b6b,对象：欣儿；言语行为：询问；原句证据：110能不能穿,对象：欣儿；言语行为：询问；原句证据：110能不能穿,欣儿,询问,110能不能穿,True,,False,0.8636606000072788,0.8636631999979727,270,24,860028200,34824700,1,
douyin-train-008115,douyin,train,8115,Jing1000086,服饰鞋履,加个袖子,0,该用户希望主播展示的服装款式能增加袖子的设计。,11529,"[""主播穿的什么码?"", ""我肩宽合适穿吗"", ""白色好看"", ""死气沉沉"", ""我也不喜欢黑色了[捂脸][捂脸][捂脸]""]",structured_v2,a9a9ec9498b07eb8f097e941edc771126f37fc9804cdae8a1e8d40071dc427e2,a4d5610a78f0ca19a197e847f2fa372e91b708944880fa665a888d54115eaaaa,对象：主播；言语行为：请求；原句证据：加个袖子,对象：主播；言语行为：请求；原句证据：加个袖子,主播,请求,加个袖子,True,,False,0.8199272000056226,0.8199292999925092,252,22,811308000,34114200,1,
douyin-train-008127,douyin,train,8127,Jing1000086,服饰鞋履,112斤能穿吗,1,该用户是在询问自己112斤的体重是否适合穿直播展示的服装款式。,11545,"[""这个白压肤色不"", ""120斤能穿吗"", ""衣服是奶白色吗"", ""你的手表是什么的,很漂亮"", ""白色对胖的不友好""]",structured_v2,ed366a77538e44ac5dd6b588c1019507127798b02a81e2e8d960981c5891b330,b3011a153ed0eb5dc1139af2849f5b555f70a5dda6b6b6e232cc4deb7bd83362,对象：衣服；言语行为：询问；原句证据：112斤能穿吗,对象：衣服；言语行为：询问；原句证据：112斤能穿吗,衣服,询问,112斤能穿吗,True,,False,0.8864290000055917,0.8864308000192977,253,25,883823700,14914500,1,
douyin-train-008197,douyin,train,8197,Jing1000086,服饰鞋履,夏天穿不知道会不会热,1,该用户是在担心这件夏装的透气性和舒适度，犹豫是否适合在炎热季节穿着。,11638,"[""矮个子没了"", ""没有呢"", ""套装为什么分开呢"", ""太快了吧"", ""这衣服配裤子好看吗""]",structured_v2,02150beea8cbfb6b77f547b9b6861976794c61477c1ce4d338f230cdb46c5cfa,3dbb83084b60cec4ac72b3479434bd0c2a25ef11e7c61825e27a087e1ca4d7c1,对象：衣服；言语行为：询问；原句证据：夏天穿不知道会不会热,对象：衣服；言语行为：询问；原句证据：夏天穿不知道会不会热,衣服,询问,夏天穿不知道会不会热,True,,False,0.8274134999956004,0.827415400010068,240,23,824889300,28825900,1,
douyin-train-008209,douyin,train,8209,Jing1000086,服饰鞋履,姐妹们你们咋那么瘦呀[捂脸][捂脸][捂脸],0,该用户可能是看到其他观众讨论穿搭效果时，通过调侃他人身材的方式间接表达对直播商品的兴趣，暗示自己也想通过购买同款达到类似的显瘦效果。,11656,"[""没没没没没没没没了"", ""衣服配其他裤子好看不"", ""没码子了"", ""没有抢到"", ""除了搭这个裙子还可以怎么搭""]",structured_v2,a9af368ff701680bcca13426a080b858d956ffb2ea726d3919adfe14efe85cb0,e87f16ee63b002cbacf3d9500cae580d67c2615469605f3fae7aeebf7661c6f8,对象：观众；言语行为：询问；原句证据：姐妹们你们咋那么瘦呀,对象：观众；言语行为：询问；原句证据：姐妹们你们咋那么瘦呀,观众,询问,姐妹们你们咋那么瘦呀,True,,False,0.8707127000088803,0.8707143999927212,261,25,867892600,26534800,1,
douyin-train-008251,douyin,train,8251,Jing1000086,服饰鞋履,推荐一套西裤,1,该用户希望主播能针对当前讨论的服装款式推荐一套完整的西裤搭配方案。,11710,"[""什么时候发货"", ""可以配上次那款百褶裙嘛?"", ""要包包"", ""搭配一下其他的"", ""120的不能穿吗[捂脸]没有码""]",structured_v2,c9efe9432478d2c128ba6824c9239cb08c6b68a47bddcf07b8282f20fc24bab9,d9a02321d30e1b0ad5ea418f7c65cb53bf90fbb00ae2adeead5c671ace16ef1a,对象：西裤；言语行为：推荐；原句证据：推荐一套西裤,对象：西裤；言语行为：推荐；原句证据：推荐一套西裤,西裤,推荐,推荐一套西裤,True,,False,0.7996562999906018,0.7996581000043079,250,23,796358100,15700300,1,
douyin-train-008254,douyin,train,8254,Jing1000086,服饰鞋履,主播现在有多少斤?,0,该用户是在询问主播展示的服装适合多少体重的人穿着，以判断自己是否合适购买。,11714,"[""120的不能穿吗[捂脸]没有码"", ""推荐一套西裤"", ""没上小个子啊"", ""买一套[比心][比心]"", ""裙子上一波""]",structured_v2,b4fa6a87db0117da0b06b757610b41f93613c4a06b3b60e2f5aea9d5482640ce,1726cf7c8243f8158c89a3f9cb788e00c11660b803defbaf1d4cd89e092bbb7d,对象：主播；言语行为：询问；原句证据：主播现在有多少斤?,对象：主播；言语行为：询问；原句证据：主播现在有多少斤?,主播,询问,主播现在有多少斤?,True,,False,0.8266235999763012,0.8266252999892458,255,23,824043400,33639700,1,
douyin-train-008326,douyin,train,8326,Jing1000086,服饰鞋履,有短袖款的吗,1,该用户是在询问主播当前展示的商品是否有短袖款式可供选择。,11823,"[""做个短一点的"", ""加大码[比心][比心]"", ""套装多会上"", ""想买包包"", ""要大码""]",structured_v2,e637dc338d2baf1d3601225cc1b1ca9ee4d18f9034c016441c188336886b6ed0,19d96b557ce2c5ba9336579a131ab694e50ac187d04679788a2633ed38112a9e,对象：商品；言语行为：询问；原句证据：有短袖款的吗,对象：商品；言语行为：询问；原句证据：有短袖款的吗,商品,询问,有短袖款的吗,True,,False,0.8338596999819856,0.8338611999934074,244,24,809794400,30657900,1,
douyin-train-008358,douyin,train,8358,Jing1000086,服饰鞋履,裤子没了,0,该用户想表达的含义是：询问直播中展示的裤子是否已经售罄或没有库存了。,11867,"[""裙裤开一下"", ""上衣卡吗怎么拍"", ""欣姐防晒的什么时候出欣姐防晒的什么时候出欣姐防晒的什么时候出欣姐防晒的什么时候出欣姐防晒的什么时候出"", ""卡码拍大?"", ""裤裙裤裙""]",structured_v2,1707d79602c2443aad7f1b9092a355198e59e21c91873ef4d9d7c9c3b2bd3d5b,04a8f72ac554c39dbcf05238d4bc5044eca3aa8c992d04cc648d76d64b3e32d1,对象：裤子；言语行为：询问；原句证据：裤子没了,对象：裤子；言语行为：询问；原句证据：裤子没了,裤子,询问,裤子没了,True,,False,0.7392998000141233,0.7393014999979641,267,20,734475900,31583500,1,
douyin-train-008366,douyin,train,8366,Jing1000086,服饰鞋履,为什么,0,该用户可能是在询问主播之前提到的某个商品或活动的具体原因或细节，比如为什么某个款式缺货、为什么这样搭配、为什么选择某个颜色等。,11879,"[""腰带一起的吗"", ""148可以穿吗"", ""我155"", ""好美啊"", ""162,110斤能穿吗,上衣""]",structured_v2,c8f57507d9321a07479526bd0ca2b3ae98d326cb881eaf86b3f96b23da7fc5a5,1bfac436f48875ddcd7824227f87c07509cca1b3f6778f5286010ccc991d48ae,对象：未指明；言语行为：疑问；原句证据：为什么,对象：未指明；言语行为：疑问；原句证据：为什么,未指明,疑问,为什么,True,,False,0.7283381999877747,0.7283401000022423,250,21,725744400,15214700,1,
douyin-train-008394,douyin,train,8394,Jing1000086,服饰鞋履,我要152,1,该用户想表达的是自己身高152厘米，询问是否有适合自己尺码的服装。,11920,"[""后来的想要包包"", ""上衣还可以怎么搭吖"", ""150穿的"", ""裤子上一下"", ""116斤大码能穿吗[捂脸]""]",structured_v2,6968a21e5665bf4cd6a60256bc8d5e895e4fcdc868f2894ba4ed55a6c3383706,af64fc38e40a234553f3b62992ddd4fdfd77c2bd208d04f7c624698bf182e76b,对象：用户；言语行为：要求；原句证据：我要152,对象：用户；言语行为：要求；原句证据：我要152,用户,要求,我要152,True,,False,0.7665574999991804,0.7665597000159323,251,22,760265300,15900500,1,
douyin-train-008454,douyin,train,8454,Jing1000086,服饰鞋履,什么时候有美背,1,该用户想询问直播中展示的“美背”款式服装何时会再次上架或补货。,12011,"[""配黑色裤子可以不[互粉]"", ""衣服码子小了"", ""加大码"", ""155个子,110斤穿瘦吗"", ""155买哪个裤子""]",structured_v2,0f840ea32a58ddfd5496b3b016751459cfa0eb30e53e8b66fd4723bb089ba107,62030c94c995f4c758c3080f4ba7823e38fca17d73774ebbdf39b0ada9e0840d,对象：美背；言语行为：询问；原句证据：什么时候有美背,对象：美背；言语行为：询问；原句证据：什么时候有美背,美背,询问,什么时候有美背,True,,False,0.8241019000124652,0.8241033999947831,255,23,813842700,37330300,1,
douyin-train-008643,douyin,train,8643,Jing1000086,服饰鞋履,我就喜欢这类型[捂脸],0,该用户想表达的含义是：虽然对这类风格很感兴趣，但可能因自身条件（如手臂较粗）有些顾虑和无奈。,12289,"[""裤子卡码怎么拍"", ""美背美背美背"", ""裤子卡码拍大还是拍小"", ""我喜欢你的项链配饰"", ""皮肤黑,可以穿吗""]",structured_v2,4fc1ad2f649ebe9e8643f50bdfd89f35443d534a2947e8fbd6f51b020b217f11,ef0fd5b31071462aacf0c933f2f8f1be409b04378afb08195a439647a9f08bbb,对象：主播；言语行为：表达喜好；原句证据：我就喜欢这类型[捂脸],对象：主播；言语行为：表达喜好；原句证据：我就喜欢这类型[捂脸],主播,表达喜好,我就喜欢这类型[捂脸],True,,False,0.9844752000062726,0.9844770999916364,254,27,980932200,30173500,1,
douyin-train-008702,douyin,train,8702,Jing1000086,服饰鞋履,看一下,1,该用户想表达的含义是：希望主播展示一下当前商品的具体搭配效果或细节。,12368,"[""断货了"", ""164拍哪个码"", ""换一个上衣看看"", ""这种衣服穿上显高级"", ""想要包包""]",structured_v2,24e7d44c7903bfe430817020535e4952da4c7f80dfa9218ff052163c575c15b6,fd8e3bbbfaab204f00daedcc1c3c38740e1f55d8cf08d5fdeee2f63531f81e4a,对象：主播；言语行为：请求；原句证据：看一下,对象：主播；言语行为：请求；原句证据：看一下,主播,请求,看一下,True,,False,0.7148792999796569,0.7148816999979317,239,19,703395000,32063900,1,
douyin-train-008711,douyin,train,8711,Jing1000086,服饰鞋履,裤子搭下别的衣服[捂脸][捂脸][捂脸],1,该用户想表达的含义是：希望主播展示这条裤子与其他上衣的搭配效果。,12383,"[""裤子还可以搭什么"", ""我买了裤子"", ""想知道这个裤子还能搭配什么上衣"", ""衣服没了"", ""西裤可以在上吗""]",structured_v2,ae02efc359dcb63187a878017abaf1436457befd745102eb1f9c6b57c2989ed6,30480404ccdd8a22ae634504a1e12d81d44b34233ef1ebeb9dbfbf05ce699983,对象：裤子；言语行为：搭配；原句证据：裤子搭下别的衣服,对象：裤子；言语行为：搭配；原句证据：裤子搭下别的衣服,裤子,搭配,裤子搭下别的衣服,True,,False,0.8196762999868952,0.8196781000006013,253,23,817012800,29479900,1,
douyin-train-008716,douyin,train,8716,Jing1000086,服饰鞋履,牛仔裤的长度能再看一下吗,1,该用户想进一步确认牛仔裤的具体尺寸细节以便评估是否适合自己购买。,12391,"[""153,100斤怎么拍"", ""裙子开价了吗"", ""丫头你好甜"", ""鞋子能穿小白鞋吗"", ""上小个子衣服""]",structured_v2,4065bf1e5d3f6f1b104cea64e54060f7c18f0a22b97fbc6c59fcc338968baa57,bb91d9c711eaedaea0069d458d105961f523066434ebc67b2904a55d21bd29bc,对象：牛仔裤；言语行为：询问；原句证据：牛仔裤的长度能再看一下吗,对象：牛仔裤；言语行为：询问；原句证据：牛仔裤的长度能再看一下吗,牛仔裤,询问,牛仔裤的长度能再看一下吗,True,,False,0.9754471000051126,0.9754489999904763,254,29,972681500,14969800,1,
douyin-train-008724,douyin,train,8724,Jing1000086,服饰鞋履,裤裙子好看,1,该用户想表达的含义是：这条裤裙的款式很吸引人，我有购买意向。,12406,"[""鞋子能搭配小白鞋吗"", ""西裤可西裤在上一波"", ""可以搭黑色西裤吗"", ""前面好看"", ""多久发货""]",structured_v2,83bc2d721fa11c44a4827cf34ae5bffd63f0656c61722531d6921240895494a3,3c6e69b1001c4e7cffaf022f90332cf86f7729c989877b801c640f588b1afb3f,对象：裤裙子；言语行为：称赞；原句证据：裤裙子好看,对象：裤裙子；言语行为：称赞；原句证据：裤裙子好看,裤裙子,称赞,裤裙子好看,True,,False,0.8028010000125505,0.802802900027018,244,22,800217100,27911400,1,
douyin-train-008928,douyin,train,8928,Jing1000086,服饰鞋履,艾米生日快乐[比心][比心][比心],0,该用户是在主播生日祝福的互动氛围中，表达对主播的友好问候与情感支持，而非针对商品本身的购买意向。,12690,"[""艾米生日快乐[比心][比心]"", ""短才不会热"", ""艾米生日快乐[比心]"", ""艾米生日快乐呀"", ""[比心]艾米生日快乐""]",structured_v2,9c4f6c9065abe1a6c752103a383dfa247c2583e6cabf6300f7d5f63cc3e2277b,63fdc805d08683bd7f0140c6f8fa73cb1665e4d1df88249c7fa4ee60e3ada98c,对象：艾米；言语行为：祝福；原句证据：艾米生日快乐[比心][比心][比心],对象：艾米；言语行为：祝福；原句证据：艾米生日快乐[比心][比心][比心],艾米,祝福,艾米生日快乐[比心][比心][比心],True,,False,1.0802454999939073,1.0802473000076134,264,33,1076636800,15303000,1,
douyin-train-008982,douyin,train,8982,Jing1000086,服饰鞋履,没码啦,0,该用户想表达的含义是：想要的尺码已经售罄了。,12777,"[""裤子没抢到"", ""裙裤价格开好了的吗"", ""好穿好穿"", ""已拍"", ""欣姐有没有黑色阔腿裤""]",structured_v2,99072d17580e4caa7e9cca0ca0f905402fe6fd14c19b0d990ab2d1f787edcbb3,c402b47215babe3a7eeb24628b92232b57f2fe9eb2c93d9dc03b5e09e3d8b997,对象：欣姐；言语行为：询问；原句证据：没码啦,对象：欣姐；言语行为：询问；原句证据：没码啦,欣姐,询问,没码啦,True,,False,0.7300374999758787,0.7300391999888234,244,22,725520300,32521300,1,
douyin-train-009035,douyin,train,9035,Jing1000086,服饰鞋履,腰带一起的吗亲亲,1,该用户想询问当前展示的商品是否包含配套的腰带。,12852,"[""衣服又买了几套,就缺鞋子了[爱心][爱心][爱心][爱心][爱心]"", ""美背大胸能穿不"", ""买不完你家衣服了[流泪][流泪][流泪][流泪][流泪]"", ""有夏天穿的喇叭裤么?"", ""白色腰带""]",structured_v2,de24b329661a9eed34031a782d06277a5ec5e6da9918cfd2a36ae07e3d598fd1,e5a470ef3db45476d3930f701ceea73715d8d53298c04b5ec65212e9ab4fccf2,对象：腰带；言语行为：询问；原句证据：腰带一起的吗亲亲,对象：腰带；言语行为：询问；原句证据：腰带一起的吗亲亲,腰带,询问,腰带一起的吗亲亲,True,,False,0.8846378999878652,0.8846399000030942,277,26,881263900,15864700,1,
douyin-train-009051,douyin,train,9051,Jing1000086,服饰鞋履,有运费险吗,0,该用户是在确认商品的售后保障，以此评估购买风险并决定是否下单。,12875,"[""价格没改"", ""上点白色腰带"", ""卡吗怎么拍"", ""身上腰带更好看"", ""可以配小白鞋吗,穿不了高跟鞋""]",structured_v2,0a0e3fc47e82eaeb12d185c84ab69aa303a759723961f3a90a8c887b85776190,2ec9e9ef74ace71c29d86c85eb76a473bf334a7205564a8ec4fdae323ae99803,对象：商家；言语行为：询问；原句证据：有运费险吗,对象：商家；言语行为：询问；原句证据：有运费险吗,商家,询问,有运费险吗,True,,False,0.805352600000333,0.8053543999849353,249,22,802490000,29725600,1,
douyin-train-009139,douyin,train,9139,Jing1000086,服饰鞋履,卡码怎么拍?,1,该用户想询问如何根据自身身材选择合适的服装尺码进行购买。,13001,"[""要是搭配这个腰带更好看"", ""可以搭休闲鞋吗可以搭休闲鞋吗可以搭休闲鞋吗"", ""夏天穿的吗"", ""试下黑色腰带"", ""身高154.90斤怎么拍""]",structured_v2,d85a92552263faaa865d3f65bdde4f8e5f97f2562fdc1d0784ed1ea1f17fbe09,7473f71e167dc2077bf9e11f9a82420562c5928eca4e3415b475a241250c2d53,对象：卡码；言语行为：询问；原句证据：卡码怎么拍?,对象：卡码；言语行为：询问；原句证据：卡码怎么拍?,卡码,询问,卡码怎么拍?,True,,False,0.8951445000129752,0.8951462999975774,262,24,855836000,29062100,1,
